Timestamp,depth,depth_on_road,latitude,longitude,on_road_latitude,on_road_longitude,x,y,w,h
1641503828_804652344,25.36776733,24.16579247,41.67818164,-72.69015413,41.67819423,-72.69003805,242.4692078,163.5793915,33.98758316,89.34503174
1641503828_842048344,22.89097595,21.72040176,41.67819745,-72.69015577,41.6782092,-72.69004162,245.0943604,161.9272156,36.84028625,97.65087891
1641503828_842048344,22.39537048,21.29558182,41.67820162,-72.6901526,41.67821296,-72.69004252,243.6879578,159.6009674,34.1312561,100.2359467
1641503829_081196344,18.02980042,16.39397621,41.67820357,-72.69019428,41.67821363,-72.69004268,268.5145874,163.1927032,60.16864014,112.8318481
1641503829_081196344,15.96713257,14.3759222,41.67822291,-72.69019494,41.67823149,-72.69004694,273.058075,162.7824554,46.57289124,125.0952072
1641503830_637943344,44.26071167,43.53376389,41.67766787,-72.69003943,41.67767933,-72.68993707,214.8257904,183.9855804,15.70183945,45.99928284
1641503830_637943344,42.39740753,41.67925644,41.67768466,-72.6900404,41.67769581,-72.68994052,215.4385681,184.9944458,19.02583122,48.60148621
1641503830_904593344,41.55264282,40.72460938,41.67764216,-72.69005158,41.67765452,-72.68993188,218.8298492,183.1683655,18.54600334,50.33771133
1641503830_971863344,39.83335114,39.01534653,41.67764497,-72.69005325,41.67765715,-72.68993243,219.4885101,182.360733,20.06983185,53.43068314
1641503831_037800344,38.55489349,37.66810226,41.6776443,-72.6900605,41.67765681,-72.68993236,222.0635376,178.910141,17.81670761,56.75579453
1641503831_104403344,37.64255524,36.72885132,41.6776401,-72.69006445,41.67765272,-72.6899315,223.3392639,177.4692078,19.68370628,58.27615738
1641503831_104403344,37.14953613,36.20120239,41.6776447,-72.69006747,41.67765741,-72.68993248,224.5649261,177.5339813,22.54374313,58.68017197
1641503831_104403344,41.06546021,40.06722641,41.67760939,-72.69006725,41.67762306,-72.68992529,223.3740234,175.7729797,19.20793533,51.13693619
1641503831_171004344,35.14729309,34.21908188,41.67765023,-72.69006928,41.67766259,-72.68993357,225.4086914,177.5761566,24.1140213,63.03979492
1641503831_171004344,35.14618683,34.2092247,41.67765028,-72.69006993,41.67766268,-72.68993359,225.6452942,175.6907501,23.34942436,63.22594833
1641503831_237774344,35.02693176,34.01746368,41.67763911,-72.69007676,41.67765192,-72.68993133,227.6473541,175.2586517,20.68192482,64.2179718
1641503831_237774344,34.92190552,33.93430328,41.67763997,-72.69007527,41.67765265,-72.68993149,227.1546936,176.4954529,23.12783051,63.83375549
1641503831_305677344,32.86683655,31.89304543,41.67764524,-72.69000463,41.67765693,-72.68992127,228.3774872,174.525528,23.16407585,69.1257782
1641503831_305677344,33.28792572,32.3127327,41.67764144,-72.69000451,41.67765321,-72.68992042,228.0782623,176.1891022,25.80149841,67.34686279
1641503831_371372344,30.9056015,29.92828369,41.6776504,-72.69000692,41.6776619,-72.68992241,230.1372986,174.2822723,22.83784485,74.69029236
1641503831_371372344,32.30384064,31.28991699,41.67763785,-72.69000796,41.67764983,-72.68991964,229.932312,176.1984558,26.27861786,69.85423279
1641503831_507260344,27.52002716,26.43372154,41.67765544,-72.69001647,41.67766713,-72.68992362,236.5842438,169.394043,29.97219467,83.11966705
1641503831_571215344,26.55330658,25.31508064,41.67765264,-72.69002541,41.67766492,-72.68992311,241.9326172,167.9192047,28.24534035,86.76160431
1641503831_604309344,25.0165863,23.7780056,41.67766036,-72.69002716,41.67767228,-72.6899248,243.9691467,166.7223206,29.34608269,91.77862549
1641503831_675320344,23.57686615,22.27759171,41.67766034,-72.69003309,41.67767212,-72.68992476,247.7704468,163.6195831,33.9960556,95.77616119
1641503831_675320344,24.51602936,23.19039917,41.67765187,-72.69003384,41.67766403,-72.6899229,247.081604,159.7747955,32.14085007,92.81524658
1641503831_740399344,21.9923172,20.61047363,41.67766304,-72.69004018,41.67767457,-72.68992533,252.7205963,157.417099,32.83396912,102.1731644
1641503831_740399344,22.11869812,20.73022461,41.67766191,-72.6900404,41.67767351,-72.68992508,252.6837769,160.5738983,34.24315643,101.2885361
1641503831_804295344,19.1796875,17.7513485,41.67767734,-72.6900468,41.6776878,-72.68992837,259.6523132,152.6040802,37.55480957,112.59021
1641503831_904532344,19.14454651,17.16389275,41.67766332,-72.6900755,41.67767402,-72.6899252,274.9346313,155.9713593,39.32975388,112.2754745
1641503831_937768344,17.36724854,15.46137142,41.67767352,-72.69007622,41.67768281,-72.68992722,277.9647522,155.4774933,39.19590759,120.3332748
1641503831_937768344,15.75126648,14.09391403,41.67768671,-72.69006747,41.67769493,-72.68993001,275.7933044,156.5354614,66.0778656,122.2312012
1641503832_005101344,17.72558594,15.16203976,41.67766428,-72.69010623,41.6776727,-72.6899249,293.4878845,157.2699585,38.46772766,118.8715897
1641503833_471308344,45.92005157,45.25790787,41.67712464,-72.68989431,41.67713631,-72.68980259,212.3414307,183.8405151,14.39566422,43.46839905
1641503833_538052344,44.0040741,43.31049347,41.67712941,-72.68989851,41.67714128,-72.68980372,214.0223846,181.7945404,14.71837807,46.73165131
1641503833_604443344,43.6085434,42.92287445,41.67712056,-72.68989851,41.67713248,-72.68980172,213.9752502,181.0116272,14.28206825,47.58374023
1641503833_671972344,42.55361938,41.87681961,41.67711743,-72.68989912,41.67712931,-72.689801,214.197052,181.0454407,14.83697128,49.40299225
1641503833_671972344,40.58339691,39.8807106,41.67713519,-72.68990304,41.67714701,-72.68980502,215.8807068,179.9258881,14.5642786,53.41952515
1641503833_704457344,42.69734955,42.00222015,41.67711008,-72.68990042,41.67712221,-72.68979938,214.6526947,181.2555695,14.85253811,49.12344742
1641503833_704457344,39.28305817,38.55203247,41.67714087,-72.68990652,41.6771528,-72.68980634,217.3675995,179.4373016,15.41090679,55.90011597
1641503833_804567344,37.82733154,37.05976486,41.67713536,-72.6899113,41.67714759,-72.68980516,219.2251129,177.8208313,17.69346237,58.41839218
1641503833_804567344,41.46715546,40.64674759,41.67710261,-72.6899113,41.67711579,-72.68979792,218.6738281,175.4920349,20.42524338,50.06745148
1641503833_837994344,41.99414825,41.13110733,41.67709168,-72.68991403,41.67710533,-72.68979555,219.5054321,175.1720886,20.16858101,49.10943222
1641503833_837994344,38.16885376,37.3531723,41.67712612,-72.68991463,41.67713883,-72.68980316,220.3766632,177.5838928,18.22896957,57.49414444
1641503833_971365344,40.2204895,39.28522873,41.67708296,-72.68992232,41.67709713,-72.68979368,222.3194885,173.6202393,20.02901077,52.64326477
1641503834_004506344,37.80374146,36.90139389,41.67709854,-72.689923,41.67711215,-72.6897971,222.937973,173.7437134,21.8810997,57.36260986
1641503834_071713344,35.30057526,34.31889343,41.67710892,-72.68993229,41.67712267,-72.68979949,226.7206268,173.6330414,26.8628788,62.05877304
1641503834_104533344,33.58339691,32.61000061,41.67711835,-72.68993422,41.67713177,-72.68980156,227.7968445,172.6542358,26.600914,66.39580536
1641503834_204876344,32.70548248,31.61618996,41.67710814,-72.68994527,41.6771221,-72.68979936,231.5807037,169.5901794,29.7319355,68.01206207
1641503834_271396344,30.88272858,29.71550179,41.6771128,-72.68995442,41.67712669,-72.6898004,235.2634888,166.2679291,27.72217941,73.46160889
1641503834_337954344,27.47264099,26.34891701,41.67713143,-72.68995785,41.67714428,-72.6898044,237.6884766,164.3024902,28.65897751,83.60978699
1641503834_404757344,24.57426453,23.38249779,41.67714624,-72.68996912,41.67715827,-72.68980758,243.2586823,163.3483887,30.39425468,93.07337189
1641503834_404757344,23.7386322,22.62684822,41.67715338,-72.68996488,41.67716497,-72.68980911,242.0780182,158.6655884,29.28351974,96.46568298
1641503834_471467344,21.39107513,20.21794701,41.6771635,-72.68990033,41.67717299,-72.68981825,247.5941772,158.0062408,34.12695694,104.2226105
1641503834_471467344,20.26309204,19.12280846,41.67717362,-72.68989892,41.67718273,-72.68982024,248.5381927,161.2939606,34.61649704,108.7485199
1641503834_537856344,19.52124023,18.2454052,41.67716896,-72.68990678,41.67717827,-72.68981933,254.2727814,155.1485291,35.19882202,111.7580643
1641503834_537856344,47.05207062,46.44136429,41.67691724,-72.68986018,41.6769276,-72.6897681,210.4491577,184.0523071,11.26356888,42.52986145
1641503834_537856344,16.24380493,15.11962414,41.67719813,-72.68990065,41.67720606,-72.68982501,256.586731,156.58255,41.02148819,125.183136
1641503834_605130344,46.06346893,45.46984863,41.67691356,-72.68985989,41.67692382,-72.68976732,210.3242798,183.8397522,11.48477554,44.11654663
1641503834_638106344,45.90571594,45.30141068,41.67690883,-72.68986097,41.67691923,-72.68976638,210.697403,185.0978699,11.87309074,44.25469208
1641503834_737922344,45.24611664,44.60753632,41.67689615,-72.68986466,41.67690697,-72.68976388,211.9474945,185.3744965,12.37043285,45.23494339
1641503834_771355344,45.08879089,44.4588089,41.67689132,-72.68986425,41.67690212,-72.68976289,211.7639923,183.7467957,12.92456245,45.33262253
1641503834_871578344,38.07728577,37.46055222,41.67693577,-72.68987045,41.67694583,-72.68977182,214.5518799,181.4148102,14.01930904,59.08121872
1641503834_871578344,40.72449493,40.0879631,41.67691193,-72.6898695,41.67692247,-72.68976705,213.8608246,182.2385712,12.75673771,53.76627731
1641503834_938276344,37.47769165,36.85044098,41.67692874,-72.68987241,41.67693894,-72.68977041,215.1990356,181.0754395,16.32611275,59.64779282
1641503835_004705344,37.59191132,36.92702484,41.67691539,-72.68987598,41.67692599,-72.68976777,216.313797,180.9985962,16.38209915,59.36553192
1641503835_038280344,37.51605988,36.83687973,41.67690984,-72.68987756,41.6769206,-72.68976666,216.793335,180.4676514,16.5251255,59.49398041
1641503835_071325344,36.07224274,35.39203644,41.67691672,-72.68987949,41.67692734,-72.68976804,217.6460876,179.9377594,18.23209381,62.368927
1641503835_172544344,34.23113251,33.52045441,41.676915,-72.68983212,41.67692388,-72.68976562,219.7302399,177.3983002,19.86431694,66.47434998
1641503835_238116344,37.14370728,36.38415527,41.67687651,-72.68983418,41.67688625,-72.68975787,219.3953247,175.3029633,20.05638504,59.31543732
1641503835_238116344,34.03201294,33.30088043,41.67690453,-72.68983407,41.67691365,-72.68976351,220.4959869,176.9494019,18.73096275,67.3460083
1641503835_304723344,36.31486511,35.51970673,41.67687156,-72.68983728,41.67688155,-72.6897569,220.9275208,174.7179413,18.27343559,61.77155304
1641503835_304723344,32.7908783,32.05653381,41.67690323,-72.68983569,41.67691234,-72.68976324,221.4436646,176.6078796,17.96495438,70.93720245
1641503835_371195344,33.87584686,33.06324005,41.67688115,-72.68984027,41.67689104,-72.68975885,223.056015,173.2473755,19.49353218,67.51223755
1641503835_438146344,30.81951904,30.02420425,41.67689617,-72.68984188,41.67690561,-72.68976186,224.83255,173.3334351,25.74036789,74.13628387
1641503835_438146344,31.97008514,31.18272591,41.67688575,-72.68984095,41.67689531,-72.68975973,223.6890717,173.4216003,20.52853966,72.3585968
1641503835_504789344,29.41532898,28.60944176,41.67689642,-72.68984435,41.6769058,-72.6897619,226.3376312,172.7055969,26.58554077,78.06242371
1641503835_574567344,30.81192017,29.88634491,41.67687111,-72.68985152,41.67688149,-72.68975689,228.7449646,169.6484222,28.07226563,73.58053589
1641503835_641564344,28.21083832,27.29475403,41.67688213,-72.68985387,41.67689207,-72.68975907,230.8707733,166.9048462,28.13651276,81.38247681
1641503835_708223344,26.55134583,25.6178894,41.67688483,-72.68985743,41.67689459,-72.68975959,233.1266022,164.7145691,27.74816895,86.90726471
1641503835_772853344,22.7493515,21.86714172,41.67690715,-72.68985872,41.67691592,-72.68976398,236.0415344,163.5512695,30.0675869,100.0043335
1641503835_772853344,24.87365723,23.9305172,41.67688808,-72.68986079,41.67689758,-72.6897602,235.3602905,159.7567291,29.77537155,92.16858673
1641503836_610243344,36.12368774,35.35756302,41.67681612,-72.68983995,41.67682648,-72.68974555,220.205719,178.4207458,17.79477692,62.38087463
1641503836_639483344,36.94010162,36.13738632,41.67680335,-72.6898421,41.67681412,-72.689743,220.7542725,178.5237122,18.29508972,60.28371429
1641503836_704809344,36.41442871,35.61455154,41.67679583,-72.68984322,41.67680663,-72.68974146,221.0000916,177.6780701,20.06509018,61.01649094
1641503836_704809344,39.55867767,38.70796585,41.67676755,-72.68984421,41.67677913,-72.68973579,220.5184021,175.6486969,21.92219734,53.57536697
1641503836_738288344,36.21434784,35.39655304,41.67679141,-72.68984503,41.67680234,-72.68974058,221.6361084,177.9823151,21.1742382,61.19472885
1641503836_738288344,40.41796875,39.51976395,41.67675363,-72.68984714,41.67676569,-72.68973302,221.2664337,175.585495,22.13914108,51.77150726
1641503836_838112344,34.43746185,33.55392838,41.67678899,-72.68985232,41.67680017,-72.68974013,224.6889343,173.4434052,27.97725677,63.93881989
1641503836_838112344,36.28366852,35.40330505,41.67677225,-72.68985069,41.67678374,-72.68973674,223.3295441,173.9714966,20.82839966,61.12094498
1641503836_904965344,32.68218994,31.78688812,41.67679242,-72.68985578,41.67680346,-72.68974081,226.3351746,172.6209869,25.48245621,69.02684021
1641503836_971408344,31.65107727,30.76031876,41.67678931,-72.68985773,41.67680024,-72.68974014,227.0285645,170.8357544,23.59953308,72.34521484
1641503837_038240344,31.15428925,30.20240974,41.67678159,-72.68986378,41.67679278,-72.68973861,229.2010498,170.0003204,27.456707,72.75427246
1641503837_105002344,28.51957703,27.55700874,41.67679316,-72.68986867,41.67680389,-72.68974089,231.9562531,169.4116821,29.04163361,80.18354797
1641503837_171496344,26.85874939,25.84288025,41.67679624,-72.68987588,41.67680677,-72.68974149,235.2851257,167.4459534,28.83176804,85.58010101
1641503837_238268344,24.66564941,23.65547371,41.67680388,-72.68988014,41.67681381,-72.68974294,237.7277527,164.6768188,31.15314102,92.53773499
1641503837_238268344,28.25811768,27.11765289,41.67677175,-72.68988483,41.67678303,-72.6897366,237.2702637,159.6823883,32.00867844,80.29428864
1641503837_238268344,20.27947998,18.18609619,41.67685504,-72.68994531,41.67686242,-72.68975296,274.8215027,150.9573822,34.15214157,108.8117676
1641503837_304981344,21.8553772,20.81371117,41.67681766,-72.68988843,41.67682667,-72.68974559,242.6682129,164.0740509,31.84104919,103.0025787
1641503837_304981344,22.46811676,21.40527153,41.67681215,-72.68988903,41.67682141,-72.68974451,242.4140472,159.7353973,31.65506363,100.6343079
1641503837_371425344,22.02809906,20.90612411,41.67661599,-72.68977848,41.67662578,-72.68970545,244.9548187,158.522934,32.68012238,102.0745544
1641503837_371425344,19.85527039,18.85418892,41.67663523,-72.68977388,41.67664401,-72.68970931,244.5998688,160.8797607,34.19217682,110.6070175
1641503837_438294344,21.55804443,20.27017021,41.67660863,-72.68978682,41.67661901,-72.68970401,250.7760162,155.3608704,35.30263138,103.233429
1641503837_505014344,19.58277893,18.30452156,41.67661431,-72.68978924,41.67662408,-72.68970509,254.2230072,154.299408,34.88741684,111.5806656
1641503837_505014344,18.07556152,16.80994987,41.67662804,-72.68978836,41.67663735,-72.6897079,257.0661621,156.5988464,42.8812561,116.1245041
1641503837_505014344,17.12976074,15.91514111,41.67663642,-72.68978638,41.6766453,-72.68970959,257.5886841,161.0571136,41.16888428,120.9113083
1641503837_571352344,20.50462341,18.83880234,41.67659591,-72.68980602,41.67660701,-72.68970147,263.4451294,153.8197784,35.5123558,107.4856567
1641503837_638281344,19.93299866,18.03699684,41.67659053,-72.68981752,41.6766017,-72.68970034,270.774292,155.5311584,34.49568558,110.1859283
1641503837_638281344,16.62962341,14.98055458,41.67661953,-72.68980858,41.67662885,-72.6897061,272.8134155,154.3546143,41.66183472,123.1498032
1641503838_004909344,24.41413879,21.07855606,41.67649469,-72.68989407,41.67650659,-72.68968018,290.0979919,149.5309296,35.89958954,92.25855255
1641503839_138570344,36.36803436,35.32393265,41.67615418,-72.68974672,41.67616793,-72.68960492,227.5469055,177.0554047,18.62495232,61.53836441
1641503839_205099344,37.11151123,36.02634811,41.67613511,-72.68975012,41.67614934,-72.68960086,228.0286102,177.4290161,18.49357414,59.82561874
1641503839_340061344,35.05838013,33.8338089,41.67612919,-72.68976522,41.67614373,-72.68959963,232.9390564,174.0779114,19.91070747,64.35975647
1641503839_471576344,35.08332062,33.62928391,41.67610582,-72.68970377,41.67612143,-72.68958685,238.1018524,172.0540771,20.05248833,64.25634766
1641503839_538372344,30.21685791,28.72454453,41.67613772,-72.68970895,41.67615244,-72.68959418,243.8829498,171.1695404,28.3456955,75.23448181
1641503839_605148344,26.78153229,25.37413216,41.6761562,-72.689709,41.67616969,-72.68959826,246.0586548,165.0192261,28.41290855,85.95038605
1641503839_705062344,24.71870422,23.18603897,41.6761571,-72.68971889,41.67617048,-72.68959845,252.2042542,164.3363495,29.77243614,92.72554016
1641503839_705062344,22.06095123,20.63817978,41.67618093,-72.68971542,41.67619304,-72.68960379,253.7449036,159.3673706,32.82920456,101.9025955
1641503839_738929344,21.85121155,20.28195763,41.67617745,-72.68972297,41.6761899,-72.68960304,258.1192932,156.8611908,34.58604431,102.2540283
1641503839_738929344,22.7822113,21.25556946,41.6761686,-72.68972094,41.67618128,-72.68960101,255.2745972,156.8068695,33.49907684,98.90834808
1641503839_738929344,20.01515198,18.59051895,41.67619353,-72.68971793,41.67620488,-72.68960659,257.7471313,160.3340454,37.00011063,109.1431427
1641503839_738929344,12.29537964,8.858035088,41.67632277,-72.68948651,41.67629107,-72.68962698,9.44228363,166.9355774,21.19117546,154.8765564
1641503839_804997344,21.68682861,19.95398521,41.67616784,-72.68973302,41.67618051,-72.68960082,262.7077942,155.6791382,30.61186981,104.0475235
1641503839_871555344,20.43659973,18.58784294,41.67616814,-72.6897421,41.67618023,-72.68960076,268.3760376,156.8910828,32.16625977,108.7358475
1641503839_871555344,18.01733398,16.42365837,41.67618892,-72.68973332,41.6761994,-72.68960529,267.3222046,161.3274841,34.48252869,118.6975021
1641503839_938292344,20.20979309,18.04173279,41.67616069,-72.68975895,41.67617265,-72.68959897,276.7871704,157.3707581,34.77409363,108.9292145
1641503839_938292344,16.48623657,14.72776794,41.67619267,-72.68974562,41.676202,-72.68960591,276.4910889,161.0280457,38.16662216,124.819603
1641503840_005068344,18.1512146,15.63693619,41.67617175,-72.68977816,41.67618153,-72.68960107,290.9085083,157.1289368,39.19517899,116.7260742
1641503840_871715344,44.93621826,44.04110336,41.67574645,-72.68962895,41.67576129,-72.68950365,218.8215179,186.6388702,18.73668671,44.10032654
1641503840_871715344,43.1749115,42.34417343,41.67576225,-72.68962624,41.67577633,-72.68950716,218.0748901,186.4302521,15.37440014,48.0711174
1641503840_938425344,43.1548996,42.24023056,41.67574963,-72.68963284,41.67576451,-72.6895044,220.1915894,186.0188751,18.87893295,47.22596359
1641503840_938425344,42.51107025,41.63037872,41.67575538,-72.68963111,41.67576991,-72.68950566,219.6826935,187.1802673,14.25955105,49.66210175
1641503841_005154344,41.26181793,40.31640244,41.67575386,-72.68963783,41.67576881,-72.6895054,221.9738922,183.6190186,19.78193855,50.6140213
1641503841_071978344,40.79195404,39.84571457,41.67574517,-72.68963917,41.67576022,-72.6895034,222.2622375,182.5460358,18.14112091,51.94981384
1641503841_138231344,38.56098938,37.56674576,41.67575265,-72.68964617,41.67576775,-72.68950516,224.8115692,182.2033539,18.73115158,56.48686981
1641503841_138231344,39.40550232,38.43611908,41.67574494,-72.68964333,41.67576005,-72.68950336,223.6618042,181.3477173,19.26340866,54.52688217
1641503841_171833344,38.19594574,37.18843079,41.6757495,-72.68964807,41.67576469,-72.68950444,225.3787231,182.5927582,21.0483036,56.69377518
1641503841_509770344,31.31118774,30.19290352,41.6757562,-72.68960077,41.67576929,-72.68950323,233.5852661,176.9349365,26.99770355,72.42241669
1641503841_509770344,31.73191833,30.63442421,41.67575232,-72.68959961,41.67576538,-72.68950229,232.6546021,175.6655426,26.75146484,71.30792236
1641503841_742531344,26.25637817,24.90341187,41.67575886,-72.68962079,41.67577223,-72.68950393,245.3630219,171.9093933,33.60590363,86.40311432
1641503841_742531344,25.1387558,23.81613922,41.67576894,-72.68962005,41.67578185,-72.68950623,246.1002655,176.1611176,33.44749832,90.27324677
1641503841_772176344,25.5102005,24.12011719,41.67576026,-72.68962398,41.67577357,-72.68950425,247.361145,171.4717102,33.9234581,88.8674469
1641503841_772176344,23.04380798,21.77000046,41.67578227,-72.68962021,41.67579438,-72.68950923,247.8826752,176.0819092,37.08147049,97.01603699
1641503841_842611344,22.73366547,21.33573341,41.67577251,-72.68962894,41.67578494,-72.68950697,251.8831787,167.9446716,36.45808411,98.34149933
1641503841_905187344,16.87759399,15.66492653,41.6758138,-72.68962798,41.67582335,-72.68951616,258.1398315,161.5195923,39.78488922,122.4779663
1641503841_905187344,20.29190063,18.91856384,41.67578316,-72.68963251,41.67579454,-72.68950927,255.6763306,161.276001,40.21190262,107.169281
1641503841_905187344,17.73493958,16.46472931,41.67580622,-72.68962989,41.67581626,-72.68951446,258.0065002,159.821991,38.75357819,118.7491302
1641503842_005180344,18.13259888,16.49345016,41.67578671,-72.68965196,41.67579715,-72.68950989,268.3421021,158.3266754,42.03549957,116.0759811
1641503842_005180344,17.44892883,15.88677025,41.67579254,-72.68964923,41.67580253,-72.68951118,267.887085,160.277298,42.34355164,119.1197662
1641503842_139848344,13.02256775,11.35347748,41.67581192,-72.68967043,41.67581726,-72.6895147,286.4128113,161.224823,37.43251801,143.0358734
1641503842_139848344,16.6628418,14.51756477,41.67578111,-72.68968524,41.67578925,-72.689508,286.6678467,158.390564,33.04598999,125.5874481
1641503842_139848344,13.48216248,11.6822958,41.67580888,-72.68967551,41.67581435,-72.68951401,288.7486877,162.1304779,39.73091507,139.7533264
1641503842_171998344,14.16253662,12.16063404,41.67579869,-72.689686,41.67580406,-72.68951154,292.111969,157.5666962,35.54698563,137.4825897
1641503842_171998344,9.942489624,8.525975227,41.67583435,-72.68966862,41.67583623,-72.68951924,292.5840759,161.4803009,41.02713013,159.8778534
1641503842_705421344,55.38941956,54.5624733,41.67531288,-72.68954951,41.67532577,-72.68942788,212.989212,181.1247711,15.32487583,29.92671013
1641503842_838300344,54.17724609,53.3291893,41.67529851,-72.68955306,41.67531167,-72.6894251,213.889389,180.1044769,15.49313354,31.33792686
1641503842_975642344,49.78920746,48.90606308,41.67531199,-72.68956071,41.67532511,-72.68942775,216.3724823,180.5529327,15.56212997,37.14358521
1641503843_038868344,49.20838928,48.27538681,41.67530532,-72.68956573,41.67531879,-72.6894265,217.7619324,180.6177979,15.03914928,38.10796738
1641503843_108431344,47.09094238,46.16029739,41.6753112,-72.68956829,41.67532449,-72.68942763,218.6498718,180.5356598,15.29676056,41.30983353
1641503843_171952344,46.73947906,45.77616501,41.67530239,-72.689572,41.67531592,-72.68942594,219.5686493,180.2658539,13.5659771,42.33325195
1641503843_271845344,39.72271729,38.82242966,41.67534668,-72.68957529,41.67535894,-72.68943444,221.7204285,178.7397003,17.02468491,54.46278
1641503843_271845344,44.75177765,43.7420845,41.67530153,-72.68957898,41.67531517,-72.68942579,221.6156464,179.3158722,14.58371544,45.43220139
1641503843_471965344,40.85681915,39.70951462,41.67529947,-72.68959735,41.67531329,-72.68942542,226.9716034,174.9907532,19.90884972,51.38651657
1641503843_471965344,20.25965881,17.81693459,41.67555492,-72.68923918,41.67550807,-72.68946392,67.99649811,152.8736877,28.62947845,110.6413116
1641503843_471965344,36.82024384,35.82642365,41.67533541,-72.68958974,41.67534784,-72.68943225,225.9580841,176.4903717,18.16648865,60.60343552
1641503843_505347344,40.34514618,39.17412949,41.67530412,-72.68953021,41.67531758,-72.68941666,227.8336182,174.9916534,18.75503731,52.70046616
1641503843_505347344,37.04341125,36.00144958,41.6753336,-72.68952515,41.67534576,-72.6894226,227.0148315,176.3895111,18.47014618,59.9908638
1641503843_571954344,38.38690186,37.22465134,41.6753094,-72.68953207,41.67532257,-72.68941771,228.9562683,174.1232758,19.54357147,56.65263367
1641503843_639146344,34.70129395,33.60005188,41.67533006,-72.6895322,41.67534234,-72.68942188,230.2346954,172.7301788,21.46658325,64.81700134
1641503843_739003344,34.27274323,33.07686996,41.67531572,-72.68953984,41.67532851,-72.68941896,232.9086914,170.2972565,21.76286125,65.82306671
1641503843_771722344,33.5402832,32.30898285,41.67531644,-72.68954294,41.67532927,-72.68941913,234.394516,169.8526917,20.77167511,68.00701904
1641503843_839509344,31.338974,30.03397179,41.67532424,-72.6895499,41.67533694,-72.68942074,238.2509918,167.2753143,22.19320297,73.63398743
1641503843_905251344,31.56159973,30.13573265,41.67531065,-72.68955816,41.67532387,-72.68941799,240.8803711,166.077179,29.46107483,71.15927887
1641503843_905251344,31.02351379,29.66953278,41.67531518,-72.6895548,41.67532801,-72.68941886,239.7527313,164.9129944,24.05531311,74.0018158
1641503844_039202344,24.12889099,22.79216766,41.67535361,-72.68956357,41.67536432,-72.68942651,247.9630127,162.9136353,27.56254578,95.53544617
1641503844_039202344,26.62743378,25.11412048,41.67533176,-72.68957083,41.6753437,-72.68942216,248.9035339,159.1594086,26.85360718,86.90730286
1641503844_105598344,22.32605743,20.88143921,41.67535894,-72.68957377,41.67536901,-72.6894275,253.8753052,161.9816284,32.67589188,100.9017029
1641503844_105598344,24.74841309,23.129776,41.67533775,-72.68958058,41.67534904,-72.68942329,254.301712,158.5595703,33.12237167,91.73247528
1641503844_171884344,20.39230347,18.81136703,41.67536614,-72.68958618,41.67537514,-72.68942879,261.3833923,157.157074,33.96448135,108.3900146
1641503844_171884344,17.697052,16.36427879,41.6753893,-72.68957635,41.67539688,-72.68943336,260.1311646,160.6490479,33.44241714,120.5150528
1641503844_238633344,21.08274841,19.23489189,41.67534609,-72.68949658,41.67535943,-72.68942413,266.8973083,157.693222,35.8215065,105.0178452
1641503844_238633344,17.97375488,16.44759178,41.67537289,-72.68948583,41.67538419,-72.68942936,265.4376526,160.9004059,33.92663574,119.0728455
1641503844_305148344,16.6660614,14.9163847,41.67537367,-72.68949264,41.67538552,-72.68942965,275.678772,161.6465607,43.44386292,122.5121613
1641503844_305148344,18.86540222,16.87293625,41.67535486,-72.68950084,41.67536814,-72.68942597,275.9846191,158.1979675,40.00263596,113.3254013
1641503844_372266344,14.54937744,12.70444393,41.67538141,-72.68949606,41.67539279,-72.68943118,285.8078613,160.791153,38.65592194,134.4131775
1641503844_372266344,18.95518494,16.57481766,41.6753441,-72.68951392,41.67535841,-72.68942391,285.2614136,157.7737732,36.19604492,113.9538803
1641503844_438706344,15.82640076,13.52219772,41.67536068,-72.68951295,41.67537327,-72.68942705,293.8923035,164.3042145,46.78139496,125.72995
1641503844_609369344,14.58691406,11.00629711,41.67538284,-72.68929879,41.67536413,-72.68942512,20.38693619,162.356781,40.81921768,133.5600739
1641503844_609369344,18.76225281,14.13245296,41.67535898,-72.68925997,41.67533636,-72.68941925,19.96030045,157.2727051,38.63605499,114.1373444
1641503845_971911344,47.9162674,47.18854141,41.67476757,-72.68941159,41.67478118,-72.68929272,213.3122711,186.3512421,17.2075882,39.58478165
1641503846_073014344,45.69438934,44.94585037,41.6747679,-72.68941625,41.67478164,-72.68929283,214.7743835,185.3929291,15.12414169,43.65615845
1641503846_138745344,42.83346558,42.10839844,41.67478084,-72.68941803,41.67479418,-72.68929565,215.4255371,183.8556976,15.2287693,48.75444031
1641503846_138745344,42.09738159,41.3717041,41.67478748,-72.689419,41.67480071,-72.68929712,215.7910767,183.6938324,17.00548172,49.67116165
1641503846_205501344,40.95224762,40.19394684,41.67478485,-72.68942361,41.67479834,-72.68929659,217.2631683,183.1270447,18.11072159,51.63532639
1641503846_205501344,42.20410919,41.44799423,41.67477355,-72.68942184,41.67478721,-72.68929408,216.5776672,184.0158997,15.61110783,49.84881592
1641503846_305403344,41.02236938,40.19852448,41.67476489,-72.68942989,41.6747791,-72.68929226,218.9991455,181.865387,18.55684471,51.38208008
1641503846_338755344,38.34957123,37.53204727,41.67478253,-72.6894332,41.67479634,-72.68929614,220.321228,181.2444458,19.75905418,56.67874146
